date,kp_0h,kp_3h,kp_6h,kp_9h,kp_12h,kp_15h,kp_18h,kp_21h
28/11/2008,1,2,0,0,0,0,1,2
29/11/2008,0,0,1,1,1,0,0,1
30/11/2008,1,0,0,0,0,0,0,0
01/12/2008,0,0,0,0,0,0,0,0
02/12/2008,0,0,0,0,0,0,0,0
03/12/2008,0,1,1,0,1,2,1,2
04/12/2008,1,3,1,2,2,1,0,1
05/12/2008,1,1,2,4,2,3,2,1
06/12/2008,2,3,3,3,0,2,1,0
07/12/2008,0,2,1,3,2,2,1,1
08/12/2008,0,1,1,1,2,3,2,0
09/12/2008,0,0,0,0,0,0,0,0
10/12/2008,0,0,0,0,1,1,0,2
11/12/2008,1,1,1,1,1,1,0,1
12/12/2008,1,0,0,1,1,1,0,1
13/12/2008,1,1,0,0,0,0,0,0
14/12/2008,1,0,0,0,0,0,0,0
15/12/2008,1,0,0,0,0,0,0,1
16/12/2008,0,1,1,0,1,0,1,2
17/12/2008,2,2,1,0,1,2,1,1
18/12/2008,0,0,0,0,0,0,1,1
19/12/2008,0,0,1,1,1,1,0,1
20/12/2008,1,0,0,0,1,0,0,1
21/12/2008,1,0,1,0,0,0,0,0
22/12/2008,0,1,0,0,0,3,2,1
23/12/2008,2,3,1,2,2,2,3,2
24/12/2008,2,3,1,2,1,1,1,1
25/12/2008,0,0,0,1,2,1,1,1
26/12/2008,1,0,0,0,0,0,0,0
27/12/2008,1,0,0,0,0,0,0,1
28/12/2008,1,0,0,0,1,1,0,0
29/12/2008,0,0,0,0,0,0,0,0
30/12/2008,0,0,0,0,0,0,0,2
31/12/2008,3,3,3,3,2,1,2,2
01/01/2009,1,2,3,3,2,1,0,1
02/01/2009,0,1,0,0,1,1,2,2
03/01/2009,3,3,2,4,2,2,0,1
04/01/2009,2,1,0,1,1,2,1,0
05/01/2009,1,1,1,1,1,1,1,2
06/01/2009,2,1,0,1,1,1,0,0
07/01/2009,0,0,1,0,0,1,1,1
08/01/2009,0,0,0,0,2,1,1,1
09/01/2009,1,1,1,0,2,1,1,1
10/01/2009,2,1,1,1,0,0,1,1
11/01/2009,1,0,0,0,0,1,1,1
12/01/2009,0,0,0,0,0,0,0,0
13/01/2009,1,1,1,0,1,1,0,1
14/01/2009,2,2,1,2,2,1,0,2
15/01/2009,1,1,2,1,0,1,2,2
16/01/2009,2,1,0,0,0,0,1,0
17/01/2009,0,1,1,0,0,1,1,1
18/01/2009,0,0,0,0,0,0,1,1
19/01/2009,4,2,2,0,1,1,2,2
20/01/2009,2,0,0,0,0,0,1,1
21/01/2009,0,0,0,1,0,1,1,1
22/01/2009,0,0,0,0,0,0,0,1
23/01/2009,0,0,0,0,0,0,0,1
24/01/2009,1,0,0,0,0,0,0,1
25/01/2009,0,0,0,0,0,0,0,2
26/01/2009,3,2,2,2,3,3,2,0
27/01/2009,0,1,0,0,1,1,2,2
28/01/2009,0,0,0,1,1,1,0,1
29/01/2009,0,2,2,1,1,1,0,1
30/01/2009,0,1,0,1,1,1,1,2
31/01/2009,1,1,2,2,2,2,1,2
01/02/2009,1,2,0,1,1,1,0,1
02/02/2009,0,0,0,0,1,1,1,1
03/02/2009,0,0,0,0,0,0,1,3
04/02/2009,4,1,2,4,3,3,4,2
05/02/2009,4,1,1,1,1,1,0,2
06/02/2009,1,0,0,0,0,0,1,1
07/02/2009,1,2,0,0,1,1,1,1
08/02/2009,0,0,0,0,1,2,2,1
09/02/2009,1,0,0,0,1,2,2,2
10/02/2009,1,0,0,0,0,2,1,1
11/02/2009,2,0,1,1,1,2,2,2
12/02/2009,1,0,0,1,2,2,1,1
13/02/2009,0,0,0,0,1,2,1,1
14/02/2009,1,2,3,3,4,3,2,3
15/02/2009,2,4,1,2,3,2,2,2
16/02/2009,1,0,0,1,1,1,0,1
17/02/2009,1,0,0,0,1,0,0,1
18/02/2009,2,0,0,0,0,0,1,1
19/02/2009,0,0,0,0,0,1,0,1
20/02/2009,1,1,0,0,1,0,1,2
21/02/2009,0,0,0,1,1,0,1,1
22/02/2009,0,0,2,2,1,0,0,1
23/02/2009,1,0,0,0,2,3,2,2
24/02/2009,2,3,2,1,1,1,0,1
25/02/2009,1,1,0,1,1,1,0,0
26/02/2009,1,1,0,0,0,0,1,2
27/02/2009,1,1,2,3,3,2,2,2
28/02/2009,3,2,2,0,0,0,1,2
01/03/2009,1,1,0,0,0,0,1,1
02/03/2009,0,0,0,0,0,0,1,1
03/03/2009,1,0,1,1,1,2,2,2
04/03/2009,2,3,2,1,1,1,2,3
05/03/2009,2,2,0,0,0,0,0,1
06/03/2009,1,0,0,0,0,1,0,1
07/03/2009,0,0,0,0,0,1,0,1
08/03/2009,2,1,3,3,3,2,1,1
09/03/2009,0,0,0,0,0,0,0,1
10/03/2009,1,0,0,0,1,2,1,1
11/03/2009,0,0,0,0,0,1,1,2
12/03/2009,3,2,0,0,0,0,1,2
13/03/2009,5,4,4,2,2,2,2,2
14/03/2009,3,2,2,2,1,2,2,3
15/03/2009,3,3,2,2,1,2,0,2
16/03/2009,2,1,1,1,1,2,2,0
17/03/2009,1,0,1,0,1,1,1,1
18/03/2009,0,0,0,0,0,0,0,1
19/03/2009,1,0,1,0,1,0,0,1
20/03/2009,2,0,0,0,0,2,1,2
21/03/2009,0,1,1,3,3,1,2,3
22/03/2009,2,3,0,0,0,0,0,2
23/03/2009,1,0,1,0,0,1,1,1
24/03/2009,0,3,2,3,3,2,1,2
25/03/2009,4,4,2,3,1,1,1,1
26/03/2009,2,3,3,0,2,1,1,1
27/03/2009,0,0,0,0,1,2,3,2
28/03/2009,1,0,0,0,1,2,2,2
29/03/2009,1,1,1,1,1,2,1,2
30/03/2009,1,1,0,0,2,1,1,1
31/03/2009,0,0,1,0,2,2,2,1
01/04/2009,1,0,0,1,1,2,2,2
02/04/2009,1,0,0,0,1,1,1,2
03/04/2009,0,0,0,0,1,1,1,1
04/04/2009,0,0,0,0,0,1,0,1
05/04/2009,1,1,1,1,1,1,1,1
06/04/2009,1,0,0,1,1,1,0,1
07/04/2009,0,0,1,1,1,0,0,1
08/04/2009,0,0,1,1,2,2,2,2
09/04/2009,3,4,3,2,1,3,2,2
10/04/2009,2,2,2,2,1,1,3,2
11/04/2009,3,2,2,2,2,2,1,3
12/04/2009,2,2,2,1,1,2,2,3
13/04/2009,2,2,2,0,0,0,0,1
14/04/2009,1,0,0,1,1,0,0,1
15/04/2009,2,1,0,0,1,1,1,1
16/04/2009,1,2,2,1,1,2,1,3
17/04/2009,2,0,0,1,2,1,1,2
18/04/2009,2,3,3,1,2,2,1,2
19/04/2009,2,2,1,0,1,0,1,2
20/04/2009,2,2,1,0,1,2,0,1
21/04/2009,1,1,2,1,1,1,1,1
22/04/2009,2,1,0,1,1,1,0,2
23/04/2009,0,0,0,1,1,1,2,1
24/04/2009,2,1,2,1,2,1,2,1
25/04/2009,1,1,0,1,1,2,1,2
26/04/2009,1,1,1,1,1,2,1,2
27/04/2009,2,2,0,1,1,1,1,1
28/04/2009,0,0,0,0,1,1,1,1
29/04/2009,0,0,0,0,1,1,1,1
30/04/2009,1,0,0,0,2,1,0,1
01/05/2009,1,0,1,1,1,2,1,2
02/05/2009,1,1,2,0,2,1,1,2
03/05/2009,2,0,0,1,1,2,2,2
04/05/2009,1,1,1,2,1,1,1,1
05/05/2009,0,0,0,0,1,2,1,2
06/05/2009,2,1,1,1,2,2,2,3
07/05/2009,2,4,1,2,2,2,1,3
08/05/2009,4,4,4,1,2,2,2,2
09/05/2009,1,2,1,2,2,2,1,2
10/05/2009,1,2,0,0,1,0,2,2
11/05/2009,2,1,1,1,1,1,1,1
12/05/2009,0,0,0,0,0,1,1,1
13/05/2009,1,0,0,0,1,1,1,1
14/05/2009,1,2,1,2,2,2,4,2
15/05/2009,1,0,0,0,1,1,0,2
16/05/2009,1,1,0,2,1,2,2,2
17/05/2009,1,1,0,0,0,1,1,2
18/05/2009,2,1,0,0,1,1,0,2
19/05/2009,2,2,1,1,1,1,1,2
20/05/2009,1,1,0,0,1,1,2,2
21/05/2009,2,1,1,1,1,1,2,2
22/05/2009,1,0,1,2,2,2,1,2
23/05/2009,0,0,1,1,0,2,2,2
24/05/2009,2,2,1,0,0,1,1,2
25/05/2009,1,0,0,1,1,1,0,2
26/05/2009,1,0,1,0,1,1,1,2
27/05/2009,1,0,0,0,0,2,1,2
28/05/2009,1,3,2,3,2,2,1,2
29/05/2009,1,2,1,1,2,2,2,2
30/05/2009,2,2,0,0,0,0,0,1
31/05/2009,1,0,1,0,1,1,1,1
01/06/2009,1,1,1,0,1,1,1,1
02/06/2009,1,0,0,1,1,0,0,1
03/06/2009,1,0,0,1,0,2,2,2
04/06/2009,1,3,2,1,2,2,1,2
05/06/2009,1,2,2,2,2,2,1,1
06/06/2009,1,2,1,0,1,1,2,1
07/06/2009,1,0,1,1,2,3,2,2
08/06/2009,2,1,1,1,1,1,1,1
09/06/2009,1,0,0,1,1,1,2,2
10/06/2009,1,1,2,0,2,1,2,1
11/06/2009,1,1,0,0,1,1,1,1
12/06/2009,0,0,0,0,1,1,1,1
13/06/2009,1,0,1,0,1,1,2,2
14/06/2009,3,0,0,1,1,1,2,2
15/06/2009,2,2,1,0,1,2,1,1
16/06/2009,1,0,0,1,2,1,1,1
17/06/2009,1,0,0,0,1,2,0,2
18/06/2009,1,0,0,1,1,1,1,2
19/06/2009,2,0,0,0,1,2,2,2
20/06/2009,1,2,2,1,2,2,2,2
21/06/2009,2,3,2,1,2,1,0,1
22/06/2009,1,1,0,0,1,1,1,1
23/06/2009,1,0,0,1,0,0,2,3
24/06/2009,3,3,4,2,2,2,5,3
25/06/2009,2,1,1,1,2,2,2,3
26/06/2009,2,1,0,0,1,0,1,1
27/06/2009,1,0,0,1,1,2,2,2
28/06/2009,2,2,1,0,1,3,4,3
29/06/2009,4,3,1,2,2,2,1,1
30/06/2009,1,2,1,1,0,2,2,1
01/07/2009,2,2,1,0,0,1,1,1
02/07/2009,1,1,1,0,0,0,1,2
03/07/2009,1,1,0,1,1,2,2,2
04/07/2009,2,0,0,0,1,1,1,1
05/07/2009,2,2,0,0,1,2,2,2
06/07/2009,1,2,1,0,2,1,2,1
07/07/2009,1,1,0,1,1,2,2,2
08/07/2009,1,1,2,2,1,2,2,1
09/07/2009,1,0,2,1,0,1,3,3
10/07/2009,3,3,1,1,1,1,1,2
11/07/2009,1,1,0,0,1,1,1,2
12/07/2009,1,1,1,1,1,2,1,2
13/07/2009,1,1,0,1,3,3,2,4
14/07/2009,4,3,2,1,2,1,1,2
15/07/2009,1,3,2,1,2,0,1,1
16/07/2009,1,0,1,0,2,1,1,1
17/07/2009,0,0,0,0,1,1,1,1
18/07/2009,0,1,1,0,1,1,1,1
19/07/2009,0,0,0,0,1,0,1,1
20/07/2009,1,1,1,2,2,1,1,1
21/07/2009,2,1,1,1,1,1,2,1
22/07/2009,3,6,5,4,2,2,2,2
23/07/2009,1,2,3,2,1,2,2,2
24/07/2009,2,1,2,2,1,2,2,2
25/07/2009,3,3,0,1,1,1,2,2
26/07/2009,1,0,0,0,1,1,1,1
27/07/2009,1,1,1,0,1,1,1,1
28/07/2009,1,2,1,1,1,1,1,1
29/07/2009,1,1,0,0,0,1,0,1
30/07/2009,0,0,0,1,1,2,1,1
31/07/2009,0,1,3,1,2,1,1,2
01/08/2009,1,1,1,1,2,2,0,2
02/08/2009,1,0,0,0,1,1,2,2
03/08/2009,3,3,3,2,2,2,2,1
04/08/2009,1,1,1,0,1,0,1,1
05/08/2009,2,2,2,2,2,2,2,2
06/08/2009,3,4,4,2,2,3,2,2
07/08/2009,2,2,1,2,1,2,3,3
08/08/2009,2,1,0,0,1,1,1,1
09/08/2009,2,3,3,2,1,1,2,2
10/08/2009,2,0,0,0,1,1,2,2
11/08/2009,1,1,0,0,0,1,2,2
12/08/2009,2,1,1,1,2,2,1,1
13/08/2009,2,2,1,1,2,2,1,1
14/08/2009,1,2,1,1,1,1,1,1
15/08/2009,1,0,1,0,1,2,1,1
16/08/2009,1,0,0,0,1,1,1,2
17/08/2009,1,0,0,0,1,1,1,2
18/08/2009,1,1,0,0,1,1,1,1
19/08/2009,1,0,1,3,3,2,3,4
20/08/2009,3,4,3,2,2,1,2,2
21/08/2009,2,1,3,2,3,2,1,2
22/08/2009,2,3,0,1,1,1,1,1
23/08/2009,1,3,2,0,0,1,0,1
24/08/2009,1,0,0,0,1,1,0,1
25/08/2009,1,1,0,0,1,1,0,2
26/08/2009,3,1,2,1,0,0,0,1
27/08/2009,1,1,0,0,2,2,2,2
28/08/2009,1,1,0,0,1,0,0,1
29/08/2009,0,1,1,0,1,0,0,1
30/08/2009,2,1,3,2,2,6,4,3
31/08/2009,2,1,1,1,2,2,1,1
01/09/2009,1,0,0,1,1,2,1,1
02/09/2009,2,1,0,0,1,0,1,1
03/09/2009,1,0,1,1,1,2,1,2
04/09/2009,2,2,1,2,1,1,1,1
05/09/2009,1,2,0,0,0,0,0,1
06/09/2009,0,2,0,1,0,0,1,1
07/09/2009,0,0,0,1,2,1,1,1
08/09/2009,1,0,0,0,0,0,0,1
09/09/2009,1,0,0,0,0,0,0,1
10/09/2009,0,0,0,0,1,1,1,1
11/09/2009,0,1,1,1,1,1,1,2
12/09/2009,0,1,1,1,1,1,2,2
13/09/2009,1,1,2,1,1,3,2,2
14/09/2009,3,2,1,0,1,2,2,1
15/09/2009,1,2,2,1,1,2,1,2
16/09/2009,2,2,2,1,1,1,2,1
17/09/2009,3,3,2,1,1,2,2,2
18/09/2009,2,1,0,0,1,1,1,1
19/09/2009,1,0,1,0,1,1,0,1
20/09/2009,0,1,0,0,1,0,2,3
21/09/2009,3,1,2,3,2,1,1,1
22/09/2009,1,0,1,1,2,1,0,1
23/09/2009,0,0,0,0,1,1,0,1
24/09/2009,0,0,0,0,0,1,0,1
25/09/2009,0,1,0,0,0,1,0,1
26/09/2009,0,0,0,0,1,1,1,2
27/09/2009,2,3,2,3,1,0,0,1
28/09/2009,2,2,4,1,1,1,2,2
29/09/2009,0,0,0,0,1,1,1,1
30/09/2009,1,1,1,1,1,0,2,1
01/10/2009,1,1,0,1,0,0,1,0
02/10/2009,1,1,0,0,1,1,0,1
03/10/2009,0,0,0,0,1,0,0,1
04/10/2009,1,2,1,1,1,0,1,1
05/10/2009,0,1,0,0,0,1,0,1
06/10/2009,0,1,0,0,0,0,0,0
07/10/2009,0,0,0,0,1,0,0,0
08/10/2009,1,1,0,0,0,0,1,1
09/10/2009,0,1,1,1,1,1,1,1
10/10/2009,0,0,0,1,1,0,1,1
11/10/2009,1,1,3,1,1,2,2,1
12/10/2009,0,0,1,0,0,0,1,1
13/10/2009,0,0,1,1,1,1,0,1
14/10/2009,0,0,0,0,1,1,2,1
15/10/2009,0,0,2,0,2,1,2,1
16/10/2009,2,2,1,0,0,1,1,0
17/10/2009,0,0,0,0,1,0,1,1
18/10/2009,0,0,0,0,1,1,0,1
19/10/2009,0,0,0,0,1,1,0,0
20/10/2009,1,0,0,0,0,0,0,0
21/10/2009,0,0,0,0,1,1,0,1
22/10/2009,3,3,2,4,2,1,4,4
23/10/2009,3,2,1,4,1,1,0,1
24/10/2009,0,0,1,1,1,2,4,2
25/10/2009,3,1,1,1,2,1,1,0
26/10/2009,0,0,1,1,0,1,1,1
27/10/2009,1,0,1,0,1,1,1,1
28/10/2009,1,0,1,2,0,0,0,1
29/10/2009,0,2,1,2,2,3,2,2
30/10/2009,3,4,4,3,1,1,0,2
31/10/2009,0,0,0,0,1,0,0,1
01/11/2009,0,1,0,0,0,1,0,0
02/11/2009,0,0,1,1,0,0,0,0
03/11/2009,0,0,0,0,0,0,0,0
04/11/2009,0,0,0,0,0,0,0,0
05/11/2009,0,0,1,0,0,0,0,0
06/11/2009,0,0,0,0,0,0,0,0
07/11/2009,0,0,0,0,0,1,0,1
08/11/2009,0,1,1,1,2,2,3,2
09/11/2009,1,2,2,1,0,1,0,0
10/11/2009,0,0,0,0,0,1,0,1
11/11/2009,0,0,0,0,0,0,0,0
12/11/2009,0,0,0,0,0,0,0,0
13/11/2009,0,0,0,0,0,0,0,1
14/11/2009,1,1,2,2,2,0,1,2
15/11/2009,1,1,2,0,2,2,1,0
16/11/2009,0,0,0,0,1,1,0,0
17/11/2009,0,0,0,0,0,1,0,0
18/11/2009,0,0,1,1,0,0,0,1
19/11/2009,0,1,0,0,0,0,0,2
20/11/2009,1,0,0,0,0,0,0,1
21/11/2009,3,1,2,2,1,0,3,2
22/11/2009,2,0,1,0,1,1,0,0
23/11/2009,0,0,0,0,0,0,0,0
24/11/2009,0,0,0,1,2,2,2,3
25/11/2009,3,2,2,1,1,0,0,1
26/11/2009,1,0,1,2,2,2,2,2
27/11/2009,0,1,1,1,0,0,0,0
28/11/2009,0,0,1,1,1,1,1,1
29/11/2009,0,0,0,0,0,1,0,1
30/11/2009,0,0,0,1,1,0,0,0
01/12/2009,0,0,0,0,0,0,0,0
02/12/2009,0,0,1,0,0,0,0,0
03/12/2009,0,0,0,0,0,0,0,0
04/12/2009,0,0,0,0,0,0,0,0
05/12/2009,0,0,1,0,1,0,2,1
06/12/2009,2,1,0,0,0,0,0,0
07/12/2009,1,0,0,0,1,0,1,1
08/12/2009,0,0,0,0,0,0,0,0
09/12/2009,0,0,0,0,0,0,0,0
10/12/2009,0,0,0,0,1,0,0,1
11/12/2009,0,0,0,0,0,0,0,0
12/12/2009,0,0,0,0,0,0,0,1
13/12/2009,0,0,1,1,1,0,0,0
14/12/2009,0,3,2,2,0,1,0,0
15/12/2009,0,0,0,0,0,0,0,1
16/12/2009,2,1,0,1,1,1,0,0
17/12/2009,0,0,0,1,0,1,0,0
18/12/2009,0,0,1,1,0,0,0,0
19/12/2009,0,0,0,0,0,0,0,0
20/12/2009,0,0,0,0,1,1,0,0
21/12/2009,0,0,0,0,0,0,2,1
22/12/2009,0,0,0,0,0,0,1,1
23/12/2009,0,1,1,0,0,0,0,1
24/12/2009,1,1,0,0,0,0,0,1
25/12/2009,0,0,0,0,0,1,2,2
26/12/2009,1,2,1,0,0,1,0,0
27/12/2009,0,0,1,1,1,1,0,0
28/12/2009,0,0,0,1,0,0,0,0
29/12/2009,0,0,0,0,0,0,0,0
30/12/2009,0,0,0,0,0,0,0,0
31/12/2009,0,0,0,0,0,0,0,0
01/01/2010,1,0,0,0,0,0,3,1
02/01/2010,0,0,0,0,0,0,0,1
03/01/2010,0,1,1,2,2,0,0,0
04/01/2010,0,0,2,1,0,0,0,0
05/01/2010,0,0,0,0,0,1,0,0
06/01/2010,0,1,0,0,0,0,0,0
07/01/2010,0,0,0,0,0,0,0,1
08/01/2010,0,0,1,0,0,1,0,0
09/01/2010,0,0,0,0,1,1,0,1
10/01/2010,0,0,0,1,1,1,0,1
11/01/2010,0,2,2,2,2,2,1,1
12/01/2010,1,2,0,0,0,0,1,2
13/01/2010,3,2,1,1,1,2,0,2
14/01/2010,2,1,0,1,1,1,1,1
15/01/2010,1,0,1,0,0,1,2,2
16/01/2010,0,0,0,0,0,0,0,0
17/01/2010,0,1,0,0,0,0,0,1
18/01/2010,0,1,1,0,1,1,1,1
19/01/2010,1,0,0,0,0,0,0,1
20/01/2010,1,0,1,0,2,5,4,4
21/01/2010,1,3,2,1,1,0,0,0
22/01/2010,1,1,0,0,0,0,0,1
23/01/2010,2,1,2,2,1,0,0,1
24/01/2010,1,1,2,2,1,0,0,1
25/01/2010,0,0,1,0,2,0,0,2
26/01/2010,2,1,1,0,0,0,1,1
27/01/2010,1,0,0,1,1,1,0,1
28/01/2010,1,0,0,0,1,1,2,1
29/01/2010,0,0,0,1,0,0,0,1
30/01/2010,1,1,1,0,1,1,1,2
31/01/2010,2,1,0,1,1,0,1,1
01/02/2010,1,1,1,1,2,2,1,3
02/02/2010,3,2,1,2,2,2,1,4
03/02/2010,3,1,3,3,3,2,2,1
04/02/2010,2,1,0,0,0,1,1,1
05/02/2010,0,0,0,0,1,2,1,1
06/02/2010,0,0,0,0,2,3,1,1
07/02/2010,1,0,0,0,0,1,1,2
08/02/2010,2,2,1,0,0,0,0,1
09/02/2010,1,0,1,0,1,2,0,1
10/02/2010,1,1,1,1,1,1,1,1
11/02/2010,2,2,2,1,2,2,1,1
12/02/2010,1,3,2,0,1,2,1,1
13/02/2010,1,1,0,0,0,2,1,2
14/02/2010,0,0,1,1,1,0,0,3
15/02/2010,3,3,1,2,1,2,4,4
16/02/2010,4,2,3,3,0,1,0,3
17/02/2010,2,2,0,0,0,0,0,2
18/02/2010,0,0,0,0,2,2,2,1
19/02/2010,1,0,0,0,1,1,1,2
20/02/2010,0,0,0,0,0,0,0,1
21/02/2010,0,0,0,0,1,0,0,1
22/02/2010,1,1,0,1,1,1,1,2
23/02/2010,2,1,0,0,0,0,1,0
24/02/2010,1,3,0,0,0,1,0,1
25/02/2010,1,0,0,0,0,0,1,2
26/02/2010,1,0,0,0,0,0,0,1
27/02/2010,0,0,0,0,0,1,1,1
28/02/2010,0,0,1,0,1,1,0,1
01/03/2010,1,1,1,1,2,2,1,2
02/03/2010,0,0,0,2,2,2,1,2
03/03/2010,1,2,0,2,2,2,2,2
04/03/2010,2,3,2,0,2,1,1,1
05/03/2010,0,0,1,1,1,1,0,1
06/03/2010,2,0,0,0,1,1,1,1
07/03/2010,2,3,2,0,0,0,0,1
08/03/2010,1,1,1,0,0,1,1,1
09/03/2010,0,0,0,0,1,1,0,1
10/03/2010,1,1,2,1,2,3,2,2
11/03/2010,3,3,3,2,1,1,1,1
12/03/2010,2,4,2,2,2,2,1,2
13/03/2010,1,0,0,0,0,2,2,1
14/03/2010,2,1,1,1,2,2,1,2
15/03/2010,1,0,0,0,0,2,2,1
16/03/2010,1,0,1,0,1,1,1,2
17/03/2010,1,4,2,1,0,0,1,3
18/03/2010,2,3,0,0,0,1,2,2
19/03/2010,0,0,1,1,0,2,2,2
20/03/2010,1,3,3,1,2,1,2,1
21/03/2010,0,0,1,1,0,1,1,1
22/03/2010,0,0,0,0,0,1,1,1
23/03/2010,0,0,0,0,1,1,1,1
24/03/2010,0,0,0,0,2,2,0,2
25/03/2010,1,1,0,1,2,2,2,1
26/03/2010,0,1,1,0,2,0,0,2
27/03/2010,2,2,0,0,1,1,1,1
28/03/2010,0,3,2,2,2,2,1,1
29/03/2010,2,0,1,1,1,2,0,2
30/03/2010,2,1,0,1,1,1,2,2
31/03/2010,1,2,0,1,1,1,0,2
01/04/2010,3,3,2,2,4,3,1,3
02/04/2010,3,2,3,3,2,2,2,3
03/04/2010,2,1,1,0,2,3,2,3
04/04/2010,3,3,4,1,2,2,3,4
05/04/2010,3,4,4,7,6,5,4,4
06/04/2010,6,6,4,5,4,5,5,4
07/04/2010,4,2,4,4,4,3,3,3
08/04/2010,4,2,2,2,2,1,2,3
09/04/2010,3,2,1,1,1,1,1,1
10/04/2010,1,1,0,0,0,1,1,1
11/04/2010,1,0,1,0,3,3,3,3
12/04/2010,6,4,3,1,1,3,2,1
13/04/2010,1,0,1,1,0,1,0,2
14/04/2010,1,1,0,0,1,1,2,5
15/04/2010,4,3,1,1,1,1,0,1
16/04/2010,2,1,0,0,0,1,1,1
17/04/2010,1,0,0,0,0,0,1,1
18/04/2010,1,1,0,1,0,1,0,1
19/04/2010,1,2,2,2,1,1,1,1
20/04/2010,1,1,1,1,2,1,1,2
21/04/2010,1,2,2,1,2,2,1,1
22/04/2010,1,1,1,0,1,2,3,3
23/04/2010,5,4,2,1,1,1,2,2
24/04/2010,3,4,0,1,1,1,2,1
25/04/2010,1,2,0,0,1,1,0,1
26/04/2010,0,1,1,0,1,0,0,1
27/04/2010,2,1,0,1,1,2,1,2
28/04/2010,1,0,1,0,2,1,1,2
29/04/2010,3,3,0,0,1,1,1,1
30/04/2010,2,1,1,0,1,1,0,1
01/05/2010,0,2,0,1,1,2,1,2
02/05/2010,1,1,2,4,6,6,6,5
03/05/2010,5,5,4,4,3,3,3,4
04/05/2010,4,1,3,2,2,3,2,2
05/05/2010,3,2,2,1,1,2,3,2
06/05/2010,1,3,3,2,2,2,2,3
07/05/2010,3,3,2,1,3,1,2,2
08/05/2010,2,2,2,1,2,2,2,2
09/05/2010,1,0,0,1,1,1,1,1
10/05/2010,1,1,0,1,1,2,2,2
11/05/2010,2,2,2,2,1,3,3,1
12/05/2010,2,1,1,2,2,1,1,1
13/05/2010,1,0,1,1,1,1,1,1
14/05/2010,1,0,0,0,0,2,1,1
15/05/2010,2,1,0,1,1,1,1,1
16/05/2010,1,1,0,0,1,1,2,2
17/05/2010,2,2,1,1,2,1,2,1
18/05/2010,2,2,2,2,2,1,1,1
19/05/2010,1,1,1,2,3,3,2,2
20/05/2010,4,1,2,1,2,2,1,3
21/05/2010,3,1,2,0,1,1,1,1
22/05/2010,0,2,1,1,1,1,0,1
23/05/2010,1,0,0,0,0,1,1,1
24/05/2010,1,0,0,0,0,1,1,1
25/05/2010,1,1,1,1,1,1,2,3
26/05/2010,2,2,1,1,1,1,2,2
27/05/2010,2,0,0,0,1,1,1,2
28/05/2010,1,3,2,2,3,2,3,3
29/05/2010,4,3,5,5,5,4,3,3
30/05/2010,3,3,4,2,2,4,5,4
31/05/2010,3,3,4,3,3,3,2,3
01/06/2010,4,3,2,1,2,2,4,2
02/06/2010,2,3,0,0,2,2,1,3
03/06/2010,1,2,2,4,3,1,3,3
04/06/2010,5,4,2,4,2,2,1,2
05/06/2010,2,2,2,0,0,1,1,3
06/06/2010,2,2,1,1,1,2,2,3
07/06/2010,3,1,0,1,2,2,2,1
08/06/2010,1,0,1,0,0,1,1,1
09/06/2010,1,1,1,1,1,2,1,2
10/06/2010,2,2,1,2,1,1,1,2
11/06/2010,2,2,1,1,1,1,1,1
12/06/2010,1,0,0,0,1,1,2,2
13/06/2010,1,2,2,2,2,2,2,2
14/06/2010,2,2,1,2,1,1,0,2
15/06/2010,1,2,2,3,2,3,3,3
16/06/2010,3,4,3,3,3,3,4,4
17/06/2010,2,3,3,2,1,2,3,2
18/06/2010,2,2,1,1,1,1,1,1
19/06/2010,2,1,0,1,0,1,1,2
20/06/2010,1,0,0,1,1,1,1,2
21/06/2010,2,0,3,0,1,1,2,2
22/06/2010,2,1,1,1,1,2,3,2
23/06/2010,1,1,1,1,1,1,2,1
24/06/2010,1,0,0,0,2,2,3,3
25/06/2010,3,1,1,1,2,2,2,3
26/06/2010,3,4,3,3,2,3,4,3
27/06/2010,3,4,3,2,2,2,3,3
28/06/2010,3,2,2,2,1,2,2,2
29/06/2010,2,3,2,2,1,1,3,4
30/06/2010,5,4,4,2,3,3,2,3
01/07/2010,3,4,2,2,2,3,3,3
02/07/2010,3,2,3,2,1,2,2,3
03/07/2010,2,3,0,2,2,2,2,2
04/07/2010,2,1,1,1,1,1,2,2
05/07/2010,2,1,1,1,1,1,1,2
06/07/2010,2,1,1,0,0,1,0,1
07/07/2010,1,1,0,0,1,1,1,2
08/07/2010,1,0,0,0,0,1,2,2
09/07/2010,2,2,2,1,1,1,1,1
10/07/2010,0,0,0,0,0,1,0,1
11/07/2010,1,0,0,1,2,2,1,3
12/07/2010,2,0,0,0,1,2,2,3
13/07/2010,2,0,0,0,0,2,1,2
14/07/2010,1,1,1,2,2,1,2,5
15/07/2010,4,3,1,2,2,2,1,2
16/07/2010,1,1,1,1,1,1,0,2
17/07/2010,1,0,0,0,1,1,0,1
18/07/2010,1,0,0,0,0,1,1,2
19/07/2010,1,0,0,1,1,2,1,2
20/07/2010,2,1,2,1,2,1,2,2
21/07/2010,2,2,0,1,1,2,2,1
22/07/2010,1,1,1,1,2,1,2,2
23/07/2010,2,2,2,1,2,2,2,3
24/07/2010,2,1,1,0,1,1,2,2
25/07/2010,3,1,1,1,2,1,1,2
26/07/2010,2,2,1,1,1,2,1,3
